"","crop","type","season","diameter","corolla","colour","nectar","b.system","s.pollination","inflorescence","composite","visitor","guild","tongue","body","sociality","feeding"
"192","Vicia_faba_major","herbaceous","spring",NA,"TUBULAR","white","yes","insects","yes","yes","no","Bombus_hortorum","BUMBLEBEES",17.5,13.5,"yes","polylectic"
"193","Vicia_faba_major","herbaceous","spring",NA,"TUBULAR","white","yes","insects","yes","yes","no","Bombus_pascuorum","BUMBLEBEES",12.5,12,"yes","polylectic"
"194","Vicia_faba_major","herbaceous","spring",NA,"TUBULAR","white","yes","insects","yes","yes","no","Bombus_terrestris","BUMBLEBEES",9,14,"yes","polylectic"
"195","Allium_oleraceum","herbaceous","summer",NA,"CAMPANULATE","purple","yes","insects","no","yes","no","Pieris_napi","BUTTERFLIES",10.5,NA,"no","polylectic"
"196","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Pieris_brassicae","BUTTERFLIES",15,NA,"no","polylectic"
"197","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Aglais_urticae","BUTTERFLIES",14,NA,"no","polylectic"
"198","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Pieris_brassicae","BUTTERFLIES",15,NA,"no","polylectic"
"199","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Argynnis_adippe","BUTTERFLIES",NA,NA,"no",NA
"200","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Brintesia_circe","BUTTERFLIES",NA,NA,"no","polylectic"
"201","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Inachis_io","BUTTERFLIES",16.2,NA,"no","polylectic"
"202","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Iphiclides_podalirius","BUTTERFLIES",NA,NA,"no","polylectic"
"203","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Maniola_jurtina","BUTTERFLIES",10.5,NA,"no","polylectic"
"204","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Melanargia_galathea","BUTTERFLIES",12,NA,"no","polylectic"
"205","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Mellicta_athalia","BUTTERFLIES",NA,NA,"no","polylectic"
"206","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Papilio_machaon","BUTTERFLIES",17.3,NA,"no","polylectic"
"207","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Argynnis_adippe","BUTTERFLIES",NA,NA,"no",NA
"208","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Brintesia_circe","BUTTERFLIES",NA,NA,"no","polylectic"
"209","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Inachis_io","BUTTERFLIES",16.2,NA,"no","polylectic"
"210","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Iphiclides_podalirius","BUTTERFLIES",NA,NA,"no","polylectic"
"211","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Maniola_jurtina","BUTTERFLIES",10.5,NA,"no","polylectic"
"212","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Melanargia_galathea","BUTTERFLIES",12,NA,"no","polylectic"
"213","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Mellicta_athalia","BUTTERFLIES",NA,NA,"no","polylectic"
"214","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Papilio_machaon","BUTTERFLIES",17.3,NA,"no","polylectic"
"215","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Pieris_brassicae","BUTTERFLIES",15,NA,"no","polylectic"
"216","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Pieris_brassicae","BUTTERFLIES",15,NA,"no","polylectic"
"217","Linum_usitatissimum","herbaceous","summer",20,"OPEN","blue","yes","insects","yes","yes","no","Pieris_brassicae","BUTTERFLIES",15,NA,"no","polylectic"
"218","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Aglais_urticae","BUTTERFLIES",15,NA,"no","polylectic"
"219","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Pieris_napi","BUTTERFLIES",10.5,NA,"no","polylectic"
"220","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Coccinella_septempunctata","COLEOPTERA",NA,8.25,"no","polylectic"
"221","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Ceutorhynchus_assimilis","COLEOPTERA",NA,2.75,"no","polylectic"
"222","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Meligethes_aeneus","COLEOPTERA",NA,2.6,"no","polylectic"
"223","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Agapanthia_villosoviridescens","COLEOPTERA",NA,16,"no","polylectic"
"224","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Cetonia_aurata","COLEOPTERA",NA,20,"no","polylectic"
"225","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Chlorophorus_figuratus","COLEOPTERA",NA,10,"no","polylectic"
"226","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Pachytodes_cerambyciformis","COLEOPTERA",NA,9,"no","polylectic"
"227","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Phymatodes_testaceus","COLEOPTERA",NA,12.5,"no","polylectic"
"228","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Trichius_zonatus","COLEOPTERA",NA,10.5,"no","polylectic"
"229","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Agapanthia_villosoviridescens","COLEOPTERA",NA,16,"no","polylectic"
"230","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Cetonia_aurata","COLEOPTERA",NA,20,"no","polylectic"
"231","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Chlorophorus_figuratus","COLEOPTERA",NA,10,"no","polylectic"
"232","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Pachytodes_cerambyciformis","COLEOPTERA",NA,9,"no","polylectic"
"233","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Phymatodes_testaceus","COLEOPTERA",NA,12.5,"no","polylectic"
"234","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Trichius_zonatus","COLEOPTERA",NA,10.5,"no","polylectic"
"235","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Coccinella_septempunctata","COLEOPTERA",NA,8.25,"no","polylectic"
"236","Daucus_carota","herbaceous","summer",3,"OPEN","white","yes","insects","no","yes","no","Anthrenus_verbasci","COLEOPTERA",NA,2.6,"no","polylectic"
"237","Linum_usitatissimum","herbaceous","summer",20,"OPEN","blue","yes","insects","yes","yes","no","Coccinella_septempunctata","COLEOPTERA",NA,8.25,"no","polylectic"
"238","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Coccinella_septempunctata","COLEOPTERA",NA,8.25,"no","polylectic"
"239","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Adalia_decempunctata","COLEOPTERA",NA,4.25,"no","polylectic"
"240","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Grammoptera_ruficornis","COLEOPTERA",NA,6.5,"no","polylectic"
"241","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Malachius_bipustulatus","COLEOPTERA",NA,6,"no","polylectic"
"242","Rubus_idaeus","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Coccinella_septempunctata","COLEOPTERA",NA,8.25,"no","polylectic"
"243","Vicia_faba","herbaceous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Eutrichapion_vorax","COLEOPTERA",NA,NA,"no",NA
"244","Vitis_vinifera","arboreous","spring",NA,"OPEN","green","yes","insects","no","yes","no","Oedemera_nobilis","COLEOPTERA",NA,9,"no","polylectic"
"245","Vitis_vinifera","arboreous","spring",NA,"OPEN","green","yes","insects","no","yes","no","Stenopterus_rufus","COLEOPTERA",NA,12,"no","polylectic"
"246","Cynara_cardunculus","herbaceous","summer",NA,"TUBULAR","purple","yes","insects","no","yes","yes","Larinus_scolymi","COLEOPTERA",NA,NA,"no",NA
"247","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Nomada_ruficornis","CUCKOO BEES",3.75,9.5,"no","parasitic"
"248","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Nomada_flavoguttata","CUCKOO BEES",NA,6,"no","parasitic"
"249","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_bifasciata","CUCKOO BEES",NA,10,"no","parasitic"
"250","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_castellana","CUCKOO BEES",NA,6,"no","parasitic"
"251","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_fabriciana","CUCKOO BEES",NA,9,"no","parasitic"
"252","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_facilis","CUCKOO BEES",NA,7,"no","parasitic"
"253","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_ferruginata","CUCKOO BEES",NA,9,"no","parasitic"
"254","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_flava","CUCKOO BEES",NA,12,"no","parasitic"
"255","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_flavoguttata","CUCKOO BEES",NA,6,"no","parasitic"
"256","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_lathburiana","CUCKOO BEES",NA,11,"no","parasitic"
"257","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_marshamella","CUCKOO BEES",NA,11,"no","parasitic"
"258","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_ochrostoma","CUCKOO BEES",NA,NA,"no","parasitic"
"259","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_ruficornis","CUCKOO BEES",3.75,9.5,"no","parasitic"
"260","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_sheppardana","CUCKOO BEES",NA,6,"no","parasitic"
"261","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_signata","CUCKOO BEES",NA,11.5,"no","parasitic"
"262","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Nomada_zonata","CUCKOO BEES",NA,8,"no","parasitic"
"263","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"264","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Calliphora_vomitoria","FLIES",NA,12,"no","polylectic"
"265","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Lucilia_caesar","FLIES",NA,NA,"no",NA
"266","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Lucilia_sericata","FLIES",NA,9,"no","polylectic"
"267","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"268","Carum_carvi","herbaceous","summer",4,"OPEN","white","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"269","Citrus_reticulata","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"270","Daucus_carota","herbaceous","summer",3,"OPEN","white","yes","insects","no","yes","no","Calliphora_vicina","FLIES",NA,8.5,"no","polylectic"
"271","Fagopyrum_esculentum","herbaceous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"272","Jatropha_curcas","arboreous","spriaut",2,"OPEN","green","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"273","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Merodon_equestris","FLIES",NA,12,"no","polylectic"
"274","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Myopa_buccata","FLIES",NA,NA,"no","polylectic"
"275","Vigna_unguiculata","herbaceous","sprisum",NA,"OPEN","purple","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"276","Ziziphus_mauritiana","arboreous","sumaut",2.5,"OPEN","green","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"277","Dioscorea_rotundata","herbaceous","summer",2,"OPEN","green","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"278","Dioscorea_rotundata","herbaceous","summer",2,"OPEN","green","yes","insects","no","yes","no","Stomoxys_calcitrans","FLIES",NA,7,"no","polylectic"
"279","Mangifera_indica","arboreous","wispring",7.5,"OPEN","yellow","yes","insects/bats","yes","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"280","Cynara_cardunculus","herbaceous","summer",NA,"TUBULAR","purple","yes","insects","no","yes","yes","Terellia_fuscicornis","FLIES",NA,NA,"no","polylectic"
"281","Macadamia_integrifolia","arboreous","winter",NA,"TUBULAR","white","yes","insects","no","yes","no","Musca_domestica","FLIES",NA,7,"no","polylectic"
"282","Capsicum_annuum","herbaceous","summer",15,"CAMPANULATE","white","yes","insects","yes","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"283","Cucurbita_maxima","herbaceous","autspri",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"284","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"285","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"286","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"287","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"288","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"289","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"290","Cucurbita_pepo","herbaceous","sumspri",100,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"291","Gossypium_arboreum","arboreous","summer",NA,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"292","Gossypium_arboreum","arboreous","summer",NA,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"293","Gossypium_arboreum","arboreous","summer",NA,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"294","Ribes_nigrum","arboreous","summer",6,"CAMPANULATE","pink","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"295","Vaccinium_angustifolium","arboreous","sprisum",6,"CAMPANULATE","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"296","Vaccinium_corymbosum","arboreous","sprisum",NA,"CAMPANULATE","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"297","Vaccinium_myrtillus","arboreous","sprisum",NA,"CAMPANULATE","pink","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"298","Zea_mays","herbaceous","sumaut",NA,NA,"yellow",NA,"wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"299","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"300","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"301","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"302","Allium_cepa","arboreous","summer",5,"OPEN","pink","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"303","Astragalus_cicer","herbaceous","summer",NA,"OPEN","yellow",NA,"insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"304","Bertholletia_excelsa","arboreous","autumn",50,"OPEN","yellow","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"305","Brassica_juncea","herbaceous","spring",70,"OPEN","yellow","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"306","Brassica_juncea","herbaceous","spring",70,"OPEN","yellow","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"307","Brassica_juncea","herbaceous","spring",70,"OPEN","yellow","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"308","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"309","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"310","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"311","Carum_carvi","herbaceous","summer",4,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"312","Castanea_crenata","arboreous","spring",NA,"OPEN","white",NA,"insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"313","Castanea_sativa","arboreous","summer",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"314","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"315","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"316","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"317","Citrus_paradisi","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"318","Citrus_paradisi","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera_scutellata","HONEY BEES",NA,19,"yes","polylectic"
"319","Citrus_reticulata","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"320","Citrus_reticulata","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"321","Cocos_nucifera","arboreous","year",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"322","Cocos_nucifera","arboreous","year",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"323","Cocos_nucifera","arboreous","year",NA,"OPEN","yellow","yes","wind/insects","no","yes","no","Apis_mellifera_scutellata","HONEY BEES",NA,19,"yes","polylectic"
"324","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"325","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
"326","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"327","Coffea_canephora","arboreous","year",19,"OPEN","white","yes","wind/insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"328","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"329","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"330","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"331","Coriandrum_sativum","arboreous","spriaut",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"332","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"333","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"334","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"335","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"336","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"337","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"338","Cyphomandra_betacea","arboreous","year",22.5,"OPEN","white","no","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"339","Daucus_carota","herbaceous","summer",3,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"340","Dimocarpus_longan","arboreous","sprisum",5.5,"OPEN","white","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"341","Dimocarpus_longan","arboreous","sprisum",5.5,"OPEN","white","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"342","Dimocarpus_longan","arboreous","sprisum",5.5,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"343","Fagopyrum_esculentum","herbaceous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"344","Fagopyrum_esculentum","herbaceous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"345","Foeniculum_vulgare","herbaceous","summer",3,"OPEN","yellow","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"346","Foeniculum_vulgare","herbaceous","summer",4,"OPEN","yellow","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"347","Foeniculum_vulgare","herbaceous","summer",5,"OPEN","yellow","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"348","Foeniculum_vulgare","herbaceous","summer",6,"OPEN","yellow","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"349","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"350","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Apis_mellifera_scutellata","HONEY BEES",NA,19,"yes","polylectic"
"351","Gossypium_hirsutum","arboreous","sumaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"352","Gossypium_hirsutum","arboreous","sumaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"353","Gossypium_hirsutum","arboreous","sumaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"354","Gossypium_hirsutum","arboreous","sumaut",NA,"OPEN","yellow","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"355","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"356","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"357","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"358","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Apis_mellifera_ligustica","HONEY BEES",5.25,NA,"yes","polylectic"
"359","Jatropha_curcas","arboreous","spriaut",2,"OPEN","green","yes","insects","no","yes","no","Apis_cerana","HONEY BEES",4,10.5,"yes","polylectic"
"360","Jatropha_curcas","arboreous","spriaut",2,"OPEN","green","yes","insects","no","yes","no","Apis_dorsata","HONEY BEES",6.5,19.5,"yes","polylectic"
"361","Jatropha_curcas","arboreous","spriaut",2,"OPEN","green","yes","insects","no","yes","no","Apis_florea","HONEY BEES",3.3,9,"yes","polylectic"
"362","Jatropha_curcas","arboreous","spriaut",2,"OPEN","green","yes","insects","no","yes","no","Apis_mellifera","HONEY BEES",5.5,12,"yes","polylectic"
"363","Linum_usitatissimum","herbaceous","summer",20,"OPEN","blue","yes","insects","yes","yes","no","Apis_cerana_indica","HONEY BEES",5,NA,"yes","polylectic"
